SPILL_ID,START_DATE,LAT,LON,COUNTY,SPILL_CAUSE,SPILL CAUSE EXPLAIN,SSO Storm Associated,SPILL TYPE,SPILL VOL REACH LAND,SPILL VOL,SPILL VOL RECOVER,SPILL VOL REACH SURF,DIAMETER OF SEWER,MATERIAL SEWER_PIPE,AGE
833214,1/6/2017 9:45,37.58244,-122.3633,San Mateo,Root Intrusion, ,No,Category 3,120,120,120,0,6, , 
832058,1/6/2017 10:00,37.941389,-122.500278,Marin,Debris-General,There was debris which clogged the sewer main.,No,Category 3,500,500,0,0,12,concrete,60
832176,1/6/2017 10:51,38.546111,-122.805639,Sonoma,Grease Deposition (FOG), ,No,Category 3,17,17,0,0,6, , 
831571,1/6/2017 11:00,37.613858,-122.389109,San Mateo,Grease Deposition (FOG), ,No,Category 2,6206,6206,6206,0, , , 
833260,1/7/2017 10:00,38.61081944,-121.3248778,Sacramento,Root intrusion, ,No,Category 3,4,4,2,0, , , 
833261,1/7/2017 12:30,38.48466389,-121.4441111,Sacramento,Root intrusion, ,No,Category 3,5,5,3,0, , , 
831702,1/8/2017 0:00,36.5899,-121.90347,Monterey,Debris from Construction,Contractor was working at that location.  Appeared that a piece of pipe related to construction caused blockage.,No,Category 3,10,10,10,0, , , 
831504,1/8/2017 8:45,35.408342,-119.076603,Kern,Debris-General,Pipe clog due to baby wipes and grease,No,Category 3,120,120,110,0,8,VCP,37
831686,1/8/2017 12:00,38.671464,-121.284747,Sacramento,Root Intrusion, ,No,Category 1,3,3460,2,3457, , , 
831588,1/8/2017 16:00,38.660192,-121.305172,Sacramento,Grease Deposition (FOG), ,No,Category 1,4,460,4,456, , , 
833265,1/8/2017 22:00,38.638225,-121.2864028,Sacramento,Debris-General, ,No,Category 3,6,41,41,0, , , 
831532,1/9/2017 9:09,33.988053,-118.261909,Los Angeles,Grease Deposition (FOG), ,No,Category 3,281,281,281,0,8,VCP,94
831661,1/9/2017 10:00,38.633239,-121.317119,Sacramento,Grease Deposition (FOG), ,No,Category 1,120,1151,532,1031, , , 
831572,1/9/2017 12:46,37.95453,-122.37003,Contra Costa,Pipe Structural Problem/Failure,The crew happened to be driving in the area to do daily maintenance and noticed sewage trickling out of the lamp hole. That's the reason the notification and the arrival time are the same. They expressed that they thought it was running around a 1 gallon per minute and could not have been running very long. Cause is still under investigation.,No,Category 1,0,52,5,47,6,vcp, 
831552,1/9/2017 18:24,37.86799,-122.08694,Contra Costa,Other (specify below),Spill was caused by a mechanical plug inside of manhole. It is still under investigation how the plug was in our system.,No,Category 1,0,80,0,80,8,VCP,57
831835,1/9/2017 22:30,32.81739,-117.23303,San Diego,Root Intrusion,ROOTS IN THE MANHOLE,No,Category 3,80,80,80,0,8,VC, 
831762,1/10/2017 15:54,37.7557,-122.19824,Alameda,Grease Deposition (FOG),Possible reduced capacity due to excessive FOG.,Yes,Category 1,0,47000,0,47000, , , 
831813,1/11/2017 0:00,38.34938,-120.77484,Amador,Other (specify below),"No actual blockage or spill occurred from this manhole. Due to the manhole location in creek drainage, rain waters on 01/10/17 caused the creek level to rise and lift a manhole lid off of the manhole riser. Water from the creek rushed into the manhole and flowed down the system, while to our knowledge, no sewer came out of the manhole into the creek. We were notified of the missing manhole lid on 01/11/17 at approximately 13:30, but due to the water level, we were unable to safely enter the waterway and recover the lid and place it back on the riser. On 01/12/17, water levels had receded enough for crews to recover the manhole lid, put it back into place and securely fasten and seal it.",Yes,Category 1,0,1,0,1, , , 
831816,1/11/2017 7:00,39.468056,-121.863056,Butte,Pipe Structural Problem/Failure, ,No,Category 2,57750,57750,40000,0,4,pvc,39
831729,1/11/2017 8:00,34.0112,-117.95494,Los Angeles,Other (specify below),Rags,No,Category 1,500,22500,500,22000, , , 
831627,1/11/2017 8:55,38.36829,-122.00804,Solano,Debris-General, ,No,Category 3,0,148,148,0,6,Transite, 
832423,1/11/2017 16:14,37.69181,-121.00747,Stanislaus,Grease Deposition (FOG), ,No,Category 3,135,135,135,0,6,VCP, 
831711,1/12/2017 0:00,32.66517,-116.9403,San Diego,Other (specify below),Construction material (rocks) in the sewer main from construction work upstream from sso.,No,Category 1,50,650,50,600, , , 
831742,1/12/2017 16:00,34.09413,-118.42145,Los Angeles,Root Intrusion,Root intrusion downstream from the lamp hole.,No,Category 1,0,7450,4000,3450,8,VCP,73
833273,1/13/2017 7:00,38.68933056,-121.4616333,Sacramento,Grease deposition (FOG), ,No,Category 3,10,10,8,0, , , 
832096,1/13/2017 11:32,38.6409,-121.42773,Sacramento,Debris-Rags, ,No,Category 3,22,24,24,0,6,VCP,69
833275,1/13/2017 12:30,38.47944444,-121.4504167,Sacramento,Root intrusion, ,No,Category 3,14,60,57,0, , , 
833276,1/13/2017 13:00,38.48439722,-121.4407944,Sacramento,Root intrusion, ,No,Category 3,3,3,1,0, , , 
831895,1/13/2017 21:00,34.056,-118.1012,Los Angeles,Grease Deposition (FOG), ,No,Category 1,200,1000,200,800, , , 
831805,1/13/2017 22:45,37.25834,-121.81851,Santa Clara,Grease Deposition (FOG), ,No,Category 3,32,104,104,0, , , 
833279,1/14/2017 13:00,38.72232222,-121.30775,Sacramento,Debris-General, ,No,Category 3,46,140,114,0, , , 
833281,1/14/2017 21:30,38.49157778,-121.4430472,Sacramento,Root intrusion, ,No,Category 3,5,5,3,0, , , 
831815,1/15/2017 0:00,38.55767,-121.75461,Yolo,CS Mainentance Caused Spill/Damage, ,No,Category 3,45,45,45,0, , , 
831841,1/15/2017 0:00,36.72208,-121.64944,Monterey,Grease Deposition (FOG), ,No,Category 3,30,30,30,0,6,VCP,50
831809,1/15/2017 10:30,37.61432,-122.38548,San Mateo,Debris-General, ,No,Category 3,0,637,637,0, , , 
833283,1/15/2017 15:00,38.61736389,-121.4074139,Sacramento,Root intrusion, ,No,Category 3,4,4,2,0, , , 
833285,1/15/2017 15:00,38.45191111,-121.3468111,Sacramento,Pipe Structural Problem/Failure, ,No,Category 3,4,4,4,0, , , 
833282,1/15/2017 15:15,38.71446944,-121.3538139,Sacramento,Debris-General, ,No,Category 3,9,669,667,0, , , 
833284,1/15/2017 15:30,38.43567222,-121.4330944,Sacramento,Debris-General, ,No,Category 3,8,103,102,0, , , 
831838,1/16/2017 0:00,36.68926,-121.61669,Monterey,Grease Deposition (FOG), ,No,Category 3,0,50,50,0,6,VCP,70
832392,1/16/2017 0:00,36.83414,-121.37727,San Benito,Grease Deposition (FOG), ,No,Category 3,40,40,40,0, , , 
832808,1/16/2017 8:00,37.989687,-120.379073,Tuolumne,Pipe Structural Problem/Failure,collapsed line.  Line has since been repaired,No,Category 3,10,100,90,0,4,VCP,70
833286,1/16/2017 9:30,38.61336944,-121.3403944,Sacramento,Root intrusion, ,No,Category 3,6,6,3,0, , , 
831798,1/16/2017 10:30,33.248056,-117.331389,San Diego,Root Intrusion,Root infiltration with grease build up,No,Category 3,100,100,0,0,8,VCP,45
831928,1/16/2017 11:00,37.98494,-122.30483,Contra Costa,Pipe Structural Problem/Failure, ,No,Category 1,0,30,5,25,6,vcp, 
831822,1/16/2017 11:30,37.33256,-119.65258,Madera,Debris from Lateral,A pen had plugged the lateral in the man hole. Grease and rag build up stopped flow.,No,Category 3,600,600,100,0, , , 
831865,1/16/2017 12:15,37.34545,-121.91686,Santa Clara,Grease Deposition (FOG), ,No,Category 3,509,509,509,0, , , 
833287,1/16/2017 13:30,38.64147222,-121.2898417,Sacramento,Root intrusion, ,No,Category 3,36,194,167,0, , , 
831802,1/16/2017 15:30,40.8749224,-124.0838898,Humboldt,Root Intrusion, ,No,Category 1,0,63,30,33,4,Vitrified clay, 
831792,1/16/2017 18:30,37.75031,-122.16638,Alameda,Debris-Rags,8  VCP sanitary main sewer plugged due to large Rat and heavy paper wipes.,No,Category 3,270,270,270,0,8,VCP, 
831908,1/16/2017 21:50,34.00021,-117.93125,Los Angeles,Other (specify below),Heavy Paper Towels and Rags,No,Category 1,0,500,400,100, , , 
831887,1/17/2017 0:00,34.888786,-120.426911,Santa Barbara,Debris-General, ,No,Category 2,3172,3172,1000,0, , , 
833288,1/17/2017 8:00,38.66756389,-121.2352417,Sacramento,Root intrusion, ,No,Category 3,12,12,8,0, , , 
833290,1/17/2017 9:00,38.46825278,-121.4537306,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
831909,1/17/2017 9:00,33.78296,-118.309,Los Angeles,Other (specify below),Roots,No,Category 1,0,50,0,50, , , 
833289,1/17/2017 10:00,38.64391389,-121.3616306,Sacramento,Root intrusion, ,No,Category 3,8,8,3,0, , , 
833291,1/17/2017 10:00,38.69744167,-121.3548361,Sacramento,Root intrusion, ,No,Category 3,9,9,6,0, , , 
833292,1/17/2017 13:56,38.45557222,-121.4379444,Sacramento,Vandalism,Rocks placed in open cleanout,No,Category 3,7,7,4,0, , , 
833293,1/17/2017 16:00,38.55857778,-121.3934444,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
831873,1/17/2017 16:15,38.0115,-121.8176,Contra Costa,Grease Deposition (FOG), ,No,Category 3,2,4,4,0,4,VCP, 
831911,1/17/2017 16:15,33.78344948,-118.3548112,Los Angeles,Debris-General, ,No,Category 1,200,250,0,50, , , 
833294,1/17/2017 17:30,38.41945,-121.3644028,Sacramento,Grease deposition (FOG), ,No,Category 3,2,2,1,0, , , 
832345,1/17/2017 18:00,37.27419,-121.88413,Santa Clara,Root Intrusion, ,No,Category 1,59,944,59,885, , , 
833295,1/17/2017 22:50,38.54947778,-121.3536861,Sacramento,Root intrusion, ,No,Category 3,3,3,3,0, , , 
831875,1/18/2017 8:03,34.06367,-117.62542,San Bernardino,Debris-Rags,,No,Category 3,0,500,500,0,12,VCP, 
833297,1/18/2017 12:00,38.67110278,-121.3626278,Sacramento,Root intrusion, ,No,Category 3,3,3,3,0, , , 
831881,1/18/2017 12:21,33.832417,-117.81215,Orange,Root Intrusion,,No,Category 1,3,147,3,144,8,VCP,28
833296,1/18/2017 12:44,38.45003056,-121.4058778,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
832012,1/18/2017 19:00,33.90063,-117.82458,Orange,Vandalism, ,No,Category 3,15,15,4,0,8,rocks,53
831955,1/19/2017 9:02,37.94978,-122.32597,Contra Costa,Construction Diversion Failure,A contractor that was working on one of our sewer lines plugged the line and didn't realize it was causing an overflow upstream.,No,Category 1,0,2100,0,2100,12,vcp, 
831945,1/19/2017 10:48,37.79182,-122.25914,Alameda,Grease Deposition (FOG),14  vcp sewer main was plugged due to grease.,No,Category 3,610,610,410,0,14,vcp, 
833301,1/19/2017 12:00,38.66098333,-121.2611556,Sacramento,Root intrusion, ,No,Category 3,4,4,1,0, , , 
832489,1/20/2017 0:00,36.596472,-121.947039,Monterey,Root Intrusion, ,No,Category 3,65,65,0,0, , , 
833304,1/20/2017 13:10,38.46095556,-121.3565139,Sacramento,Debris-General, ,No,Category 3,2,2,1,0, , , 
833307,1/20/2017 13:30,38.71831389,-121.2822833,Sacramento,Debris-General, ,No,Category 3,2,2,2,0, , , 
833305,1/20/2017 14:00,38.44835833,-121.4344917,Sacramento,Debris-General, ,No,Category 3,7,7,7,0, , , 
831941,1/21/2017 0:00,32.76071,-117.10675,San Diego,Debris from Construction,Rope,No,Category 1,0,15500,0,15500,8,VC, 
832542,1/21/2017 12:15,34.07981,-117.41829,San Bernardino,Pipe Structural Problem/Failure, ,No,Category 3,300,300,300,0,6,VCP,40
832164,1/22/2017 0:00,36.42836,-121.33206,Monterey,Other (specify below),"unknown, suspect root / grease issue in private lateral on private property (mobile home park) when incident was reported to the City, it was stated that it had been ongoing for three days.",No,Category 2,1000,1000,0,0,4,unknown,40
832057,1/22/2017 5:30,37.63125,-122.44169,San Mateo,Damage by Others Not Related to CS Construction/Maintenance (Specify Below),A snake from a Plumber became stuck in the main and caused sewage to backflow out of two private cleanouts.,No,Category 1,80,180,80,100,6,Clay, 
833310,1/22/2017 8:00,38.52473889,-121.4526167,Sacramento,Root intrusion, ,No,Category 3,2,2,0,0, , , 
831990,1/22/2017 14:00,35.329,-119.035,Kern,Grease Deposition (FOG), ,No,Category 3,20,20,20,0,8,Clay, 
833311,1/22/2017 14:37,38.62836111,-121.3352694,Sacramento,Root intrusion, ,No,Category 3,2,2,2,0, , , 
832133,1/23/2017 8:30,34.07927,-118.38179,Los Angeles,Grease Deposition (FOG), ,No,Category 1,0,10500,500,10000, , , 
833312,1/23/2017 9:00,38.44483889,-121.4141083,Sacramento,Root intrusion, ,No,Category 3,7,7,6,0, , , 
833313,1/23/2017 9:30,38.60167222,-121.2793139,Sacramento,Root intrusion, ,No,Category 3,5,5,2,0, , , 
833316,1/23/2017 10:00,38.59826667,-121.2999194,Sacramento,Root intrusion, ,No,Category 3,31,31,29,0, , , 
833314,1/23/2017 10:25,38.68702778,-121.4573333,Sacramento,Operator error, ,No,Category 3,1,1,1,0, , , 
831986,1/23/2017 14:31,32.97986,-117.16047,San Diego,Grease Deposition (FOG),,No,Category 3,267,267,117,0,8,PVC, 
832021,1/23/2017 14:35,40.87472,-124.08444,Humboldt,Grease Deposition (FOG), ,No,Category 3,10,10,10,0,4,sdr,10
832081,1/23/2017 15:00,38.515553,-121.418772,Sacramento,Grease Deposition (FOG), ,No,Category 1,22,730,76,641, , , 
832001,1/23/2017 17:52,38.0169,-121.35465,San Joaquin,Grease Deposition (FOG),Main line grease blockage,No,Category 1,0,11912,0,11912, , , 
833317,1/23/2017 22:00,38.72230556,-121.3075806,Sacramento,Debris-General, ,No,Category 3,20,21,19,0, , , 
832131,1/24/2017 8:00,34.04676,-118.10071,Los Angeles,Vandalism, ,No,Category 3,150,150,0,0, , , 
832139,1/24/2017 13:20,37.95269,-122.07596,Contra Costa,Operator Error,Filtration sock from contractor's sediment tank broke free from the discharge hose it was attached to and became lodged in our sewer main.,No,Category 3,50,50,0,0,6,vcp,59
832420,1/25/2017 0:00,39.1577,-120.14302,Placer,Root Intrusion, ,No,Category 3,50,50,20,0,4,VCP,50
832170,1/25/2017 5:00,37.21986,-121.88225,Santa Clara,Grease Deposition (FOG), ,No,Category 1,243,486,243,243, , , 
857070,1/25/2017 6:30,39.518611,-121.544722,Butte,Vandalism,Debris placed into manhole from outside source (lid had to have been removed to introduce debris).  Lid was in place at time of arrival,No,Category 3,100,100,0,0,6,VCP,50
833324,1/25/2017 11:02,38.64952222,-121.2890278,Sacramento,Root intrusion, ,No,Category 3,10,10,10,0, , , 
832106,1/25/2017 12:00,35.38897,-118.98288,Kern,Other (specify below),A residential property owner recently replaced a portion of the sewer line while reconnecting the lateral.  We suspect that during this unapproved installation waste water was stopped and debris floating and adhered to some roots that were loosely hanging in the system.,No,Category 3,245,245,100,0,6,clay,70
833328,1/25/2017 13:00,38.47886944,-121.4467,Sacramento,Root intrusion, ,No,Category 3,5,5,2,0, , , 
832070,1/25/2017 13:15,38.95091,-122.61138,Lake,Debris-General, ,No,Category 1,0,180,0,180,8,VCP,30
833330,1/25/2017 14:00,38.64943056,-121.2933583,Sacramento,Root intrusion, ,No,Category 3,4,4,4,0, , , 
833339,1/25/2017 18:00,38.42044167,-121.4761889,Sacramento,Root intrusion, ,No,Category 3,12,12,6,0, , , 
832150,1/26/2017 0:00,39.01556,-122.65471,Lake,Pump Station Failure-Mechanical, ,No,Category 1,2000,2200,800,200, ,,30
832354,1/26/2017 0:00,34.42452,-119.67011,Santa Barbara,Grease Deposition (FOG),Roots from the joints along with FOG were also a factor in the spill cause.,No,Category 3,3,3,0,0,6,VCP,103
832163,1/26/2017 0:00,34.4963,-117.29448,San Bernardino,Grease Deposition (FOG),Metal Pipe Bracket In Sewer Pipe Caused Grease & Solids to Which May Have Restricted Flow; Item May Have Caused Two Additional SSOs Downstream,No,Category 1,0,68750,0,68750,12,PVC,34
832141,1/26/2017 2:15,32.966792,-117.266188,San Diego,Construction Diversion Failure,21st Street Pump Station bypass system pipe failure,No,Category 2,125000,125000,125000,0,8,Aluminum,0
833331,1/26/2017 9:10,38.64790833,-121.2602806,Sacramento,Operator error, ,No,Category 3,1,1,0,0, , , 
833332,1/26/2017 10:00,38.63370278,-121.3496028,Sacramento,Debris-General, ,No,Category 3,4,4,3,0, , , 
833333,1/26/2017 11:00,38.69390833,-121.3406528,Sacramento,Root intrusion, ,No,Category 3,35,35,32,0, , , 
832147,1/26/2017 12:00,37.80799,-122.22441,Alameda,Grease Deposition (FOG), ,No,Category 3,120,120,120,0,8,vcp, 
833334,1/26/2017 12:00,38.607875,-121.3507583,Sacramento,Root intrusion, ,No,Category 3,6,6,4,0, , , 
833335,1/26/2017 13:00,38.64039722,-121.3720139,Sacramento,Root intrusion, ,No,Category 3,2,2,0,0, , , 
833336,1/26/2017 15:30,38.59576944,-121.3135306,Sacramento,Debris-General, ,No,Category 3,8,8,3,0, , , 
832386,1/26/2017 17:20,38.75592,-121.26932,Placer,Root Intrusion, ,No,Category 3,6,6,4,0, , , 
832202,1/26/2017 17:45,37.671719,-122.110389,Alameda,Other (specify below),A rough manhole channel caught rags and wipes causing a partial plug in the channel.,No,Category 3,0,25,25,0,6, , 
832370,1/26/2017 20:52,34.14366,-117.86379,Los Angeles,Root Intrusion, ,No,Category 3,200,200,200,0, , , 
832187,1/27/2017 0:00,37.82493,-122.19737,Alameda,Debris-General, ,No,Category 1,0,1500,0,1500,8, , 
833338,1/27/2017 6:00,38.51706944,-121.4113806,Sacramento,Debris-General, ,No,Category 3,9,9,2,0, , , 
833337,1/27/2017 8:00,38.42520556,-121.4520306,Sacramento,Grease deposition (FOG), ,No,Category 3,8,8,4,0, , , 
832422,1/27/2017 8:10,38.02611,-121.31922,San Joaquin,Root Intrusion, ,No,Category 3,11,11,11,0, , , 
832421,1/27/2017 9:21,33.79862,-118.3854,Los Angeles,Other (specify below),Roots,No,Category 3,35,35,0,0, , , 
832166,1/27/2017 11:18,38.36419,-121.96684,Solano,Debris-General, ,No,Category 3,0,14,14,0,4,plastic, 
832359,1/27/2017 12:30,37.49573,-122.26853,San Mateo,Pipe Structural Problem/Failure - Installation, ,No,Category 3,60,60,10,0, , , 
832507,1/27/2017 14:00,37.22943,-121.98036,Santa Clara,Grease Deposition (FOG), ,No,Category 3,30,30,30,0,8,VCP, 
833352,1/27/2017 14:00,37.971017,-121.32939,San Joaquin,Debris-General, ,No,Category 3,35,50,50,0,6,VCP,50
832406,1/28/2017 0:00,37.133814,-121.660754,Santa Clara,Root Intrusion, ,No,Category 3,50,50,50,0,4,clay,40
832348,1/28/2017 8:34,38.69063,-120.86165,El Dorado,Pipe Structural Problem/Failure, ,No,Category 1,0,1804,0,1804, , , 
832433,1/28/2017 9:00,34.01725,-117.94068,Los Angeles,Debris-General, ,No,Category 3,150,200,200,0,8,vcp,70
832188,1/28/2017 9:30,37.98402041,-122.5243165,Marin,Other (specify below),Our contractor (Cratus) was completing construction of installing new pipes on Lincoln and Grand and was preparing for air testing of the manholes.  They inadvertently left the test plug in the line preventing the water flow from Grand Ave to reaching Lincoln Ave pipe.,No,Category 1,0,1950,25,1925,6, , 
832585,1/28/2017 11:00,34.06367,-117.62542,San Bernardino,Other (specify below),Vandalism (crowbar) & debris (rags /hand paper towels),No,Category 3,0,300,300,0,12,VCP, 
833000,1/28/2017 11:30,37.44628,-122.155269,Santa Clara,Root Intrusion, ,No,Category 3,33,33,33,0, , , 
833340,1/28/2017 13:00,38.50506389,-121.4761722,Sacramento,Root intrusion, ,No,Category 3,1,1,1,0, , , 
833341,1/28/2017 15:00,38.39129444,-121.4216528,Sacramento,Debris-General, ,No,Category 3,7,103,102,0, , , 
832843,1/28/2017 16:00,38.28851,-122.30989,Napa,Grease Deposition (FOG),Minor structural issues causing grease blockage in line.  Much on property owners side,No,Category 3,243,243,2,0,4,Plastic, 
833347,1/29/2017 10:00,38.61611111,-121.4779472,Sacramento,Root intrusion, ,No,Category 3,57,57,32,0, , , 
833898,1/29/2017 11:00,39.146111,-121.598611,Yuba,Debris-General, ,No,Category 3,20,20,20,0,8,clay,70
832352,1/29/2017 12:00,38.69723,-120.83603,El Dorado,Debris-General, ,No,Category 1,0,5,3,5, , , 
832411,1/29/2017 14:50,37.4327,-122.0881,Santa Clara,Grease Deposition (FOG), ,No,Category 3,29,30,30,0,8,VCP,55
832683,1/29/2017 16:15,36.807639,-119.786014,Fresno,Root Intrusion, ,No,Category 3,302,302,302,0,6,VCP,62
832357,1/30/2017 3:41,37.84345,-122.25148,Alameda,Root Intrusion, ,No,Category 3,5,5,5,0, ,vcp, 
832471,1/30/2017 3:56,33.54132671,-117.2738565,Riverside,Debris-General, ,No,Category 1,0,1539,1539,1539,8,VCP,59
832212,1/30/2017 7:15,34.158508,-118.148669,Los Angeles,Root Intrusion, ,No,Category 3,700,700,400,0,8, , 
832425,1/30/2017 9:00,37.93495,-121.27633,San Joaquin,Root Intrusion, ,No,Category 3,19,19,19,0, , , 
832424,1/30/2017 9:38,37.99858,-121.325,San Joaquin,Root Intrusion, ,No,Category 3,2,2,2,0, , , 
832413,1/30/2017 10:06,33.59463,-117.87512,Orange,Other (specify below),VCI Contractors hit force main with back hoe while excavating for communication lines,No,Category 3,250,250,250,0,6,HDPE,10
832356,1/30/2017 12:03,32.77614,-117.06244,San Diego,Root Intrusion, ,No,Category 3,156,156,0,0,8,VC, 
833344,1/30/2017 13:00,38.61523611,-121.3426472,Sacramento,Root intrusion, ,No,Category 3,26,26,26,0, , , 
833342,1/30/2017 13:50,38.459475,-121.4385472,Sacramento,Debris-General, ,No,Category 3,2,2,1,0, , , 
833343,1/30/2017 14:00,38.58268889,-121.3852722,Sacramento,Debris-General, ,No,Category 3,15,15,5,0, , , 
832379,1/30/2017 14:36,37.99211,-121.79949,Contra Costa,Root Intrusion,Heavy Roots @61',No,Category 3,2,2,2,0,4, , 
833345,1/30/2017 18:30,38.66374722,-121.3122472,Sacramento,Root intrusion, ,No,Category 3,4,100,99,0, , , 
832844,1/30/2017 23:17,38.29691,-122.28656,Napa,Debris-Rags, ,No,Category 3,188,188,188,0,8,Clay,57
832407,1/31/2017 0:00,36.96598,-122.0566,Santa Cruz,Grease Deposition (FOG), ,No,Category 3,25,25,25,0,6,VCP, 
832387,1/31/2017 0:00,36.615294,-121.831936,Monterey,Root Intrusion, ,No,Category 3,15,15,15,0, , , 
832778,1/31/2017 7:00,35.384,-118.989,Kern,Grease Deposition (FOG), ,No,Category 3,40,40,40,0,10,Clay, 
832375,1/31/2017 8:00,34.0354,-118.46624,Los Angeles,Debris-Rags,Disposable wipes.,No,Category 3,150,300,300,0, , , 
833551,1/31/2017 8:30,37.38477,-121.998,Santa Clara,Grease Deposition (FOG), ,No,Category 3,25,25,25,0,10,VCP,50
833346,1/31/2017 9:15,38.62045278,-121.5012056,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
833348,1/31/2017 12:30,38.41728056,-121.4448056,Sacramento,Debris-General, ,No,Category 3,11,11,5,0, , , 
832400,1/31/2017 13:10,37.98417,-121.81448,Contra Costa,Root Intrusion, ,No,Category 3,2,2,2,0,4, , 
832383,1/31/2017 13:15,38.39745,-122.8468,Sonoma,Pump Station Failure-Controls, ,No,Category 1,0,1540,0,1540, , , 
832409,1/31/2017 14:30,33.237107,-117.13412,San Diego,Pipe Structural Problem/Failure, ,No,Category 3,350,350,300,0,1,plastic,30
833349,1/31/2017 17:30,38.64014722,-121.34485,Sacramento,Root intrusion, ,No,Category 3,3,199,199,0, , , 
832427,1/31/2017 18:00,32.75733,-116.99244,San Diego,Root Intrusion, ,No,Category 3,10,10,0,0,8,vcp,50
833502,1/31/2017 21:08,37.981939,-121.997503,Contra Costa,Root Intrusion, ,No,Category 3,2,17,15,0,6,vcp, 
832446,2/1/2017 0:00,38.54904,-121.76438,Yolo,CS Mainentance Caused Spill/Damage, ,No,Category 3,20,20,20,0, , , 
832449,2/1/2017 0:00,38.56693,-121.72891,Yolo,Debris-General, ,No,Category 3,20,20,20,0, , , 
833146,2/1/2017 3:30,36.45415,-119.31984,Tulare,Debris-General, ,No,Category 3,300,300,300,0, , , 
832510,2/1/2017 7:55,34.14546996,-118.6079307,Los Angeles,Other (specify below),Grease and Grinds,No,Category 3,600,600,0,0, , , 
834030,2/1/2017 9:00,38.62884444,-121.2501111,Sacramento,Root intrusion, ,No,Category 3,3,3,1,0, , , 
832428,2/1/2017 9:21,37.84257,-122.21007,Alameda,Root Intrusion, ,No,Category 3,320,320,160,0,8,vcp, 
832457,2/1/2017 9:40,38.5676,-121.53707,Yolo,Root Intrusion, ,No,Category 3,0,10,10,0, , , 
832466,2/1/2017 10:00,40.875279,-124.0778205,Humboldt,Debris-General, ,No,Category 2,5625,5625,75,0,6, , 
834029,2/1/2017 10:30,38.66579444,-121.3827361,Sacramento,Debris-General, ,No,Category 3,21,53,49,0, , , 
832515,2/1/2017 10:30,33.777,-118.41875,Los Angeles,Root Intrusion, ,No,Category 3,750,750,500,0, , , 
832739,2/1/2017 13:00,33.98716,-117.81206,Los Angeles,Other (specify below),Rags,No,Category 3,200,200,0,0, , , 
833621,2/1/2017 14:30,37.524163,-122.30797,San Mateo,Root Intrusion, ,No,Category 3,171,171,171,0,6,VCP,57
832418,2/1/2017 14:43,38.35936,-121.98622,Solano,Root Intrusion, ,No,Category 1,0,17,0,17,4,vcp, 
834031,2/1/2017 18:00,38.69053333,-121.2500111,Sacramento,Root intrusion, ,No,Category 3,1,1,0,0, , , 
834032,2/2/2017 8:00,38.40976111,-121.4123389,Sacramento,Debris-General, ,No,Category 3,3,3,1,0, , , 
832531,2/2/2017 13:10,38.03189,-121.877,Contra Costa,Debris-General, ,No,Category 1,135,1175,135,1040,21, , 
832488,2/2/2017 16:00,37.98681,-121.77128,Contra Costa,Pipe Structural Problem/Failure,Roots,No,Category 3,1,1,1,0,4, , 
832490,2/3/2017 0:00,37.8732,-122.28121,Alameda,Grease Deposition (FOG), ,No,Category 1,0,450,0,450, , , 
832508,2/3/2017 6:00,37.6504,-122.44375,San Mateo,Debris-General,"Paper towels , hand wipes",No,Category 3,130,130,130,0,6,vcp,67
834033,2/3/2017 8:00,38.60222778,-121.4221111,Sacramento,Debris-General, ,No,Category 3,3,3,1,0, , , 
833479,2/3/2017 15:10,38.00931,-121.89854,Contra Costa,Root Intrusion, ,No,Category 3,2,2,2,0,6,VCP, 
832603,2/3/2017 17:45,38.75247,-121.29836,Placer,Non-Dispersables, ,No,Category 3,45,45,38,0, , , 
832861,2/4/2017 0:00,38.376389,-120.804444,Amador,Debris-Rags,"Estimated start and end times are unknown. Facility had large Crab Feed event on 02/04/2017, probable start time.  Facility had small events on 02/09/2017 and 02/12/2017, probable end time.  Manhole is in grassy area in rear of property. Rags and personal wipes had piled in the manhole and covered the outlet of the manhole.",No,Category 2,5500,5500,600,0,6,PVC,35
832491,2/4/2017 12:00,34.0414,-118.517837,Los Angeles,Root Intrusion, ,No,Category 3,0,431,431,0,10,VCP,90
834035,2/4/2017 14:00,38.61635556,-121.4193278,Sacramento,Debris-General, ,No,Category 3,3,3,1,0, , , 
832496,2/4/2017 14:23,34.03765,-117.79198,Los Angeles,Root Intrusion, ,No,Category 1,0,940,0,940,8,VCP,28
834036,2/4/2017 21:50,38.53377778,-121.4534361,Sacramento,Debris-General, ,No,Category 3,21,23,14,0, , , 
832504,2/5/2017 0:00,38.56693,-121.72891,Yolo,Debris-General, ,No,Category 3,40,40,40,0, , , 
832498,2/5/2017 0:00,40.42055,-120.66311,Lassen,Root Intrusion, ,No,Category 3,20,20,5,0, , , 
832499,2/5/2017 0:00,40.42055,-120.66311,Lassen,Root Intrusion, ,No,Category 3,20,20,5,0, , , 
832500,2/5/2017 0:00,40.40562,-120.65808,Lassen,Grease Deposition (FOG), ,No,Category 3,15,15,5,0, , , 
